,chooseFrontProbability,likeFrontNumber,likeNumber,students,teacherUtility,totalUtility,utility-0,utility-1,utility-2,utility-3,utility-4,utility-5,utility-6,utility-7
74,0.799999999999999,0,3,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1803}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1789}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1803}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1805}, {'id': 4, 'like': 1, 'front': 0, 'utility': 48}, {'id': 5, 'like': 1, 'front': 0, 'utility': 48}, {'id': 6, 'like': 1, 'front': 0, 'utility': 52}, {'id': 7, 'like': 0, 'front': 0, 'utility': 948}]",148,8296,1803,1789,1803,1805,48,48,52,948
58,0.30000000000000004,2,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1071}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1077}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1925}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1924}, {'id': 4, 'like': 0, 'front': 0, 'utility': 820}, {'id': 5, 'like': 0, 'front': 0, 'utility': 825}, {'id': 6, 'like': 0, 'front': 0, 'utility': 826}, {'id': 7, 'like': 0, 'front': 0, 'utility': 828}]",148,9296,1071,1077,1925,1924,820,825,826,828
40,0.7000000000000001,0,2,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1828}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1824}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1820}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1824}, {'id': 4, 'like': 1, 'front': 0, 'utility': 74}, {'id': 5, 'like': 1, 'front': 0, 'utility': 73}, {'id': 6, 'like': 0, 'front': 0, 'utility': 928}, {'id': 7, 'like': 0, 'front': 0, 'utility': 923}]",147,9294,1828,1824,1820,1824,74,73,928,923
28,0.6000000000000001,1,1,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1146}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1847}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1855}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1846}, {'id': 4, 'like': 0, 'front': 0, 'utility': 905}, {'id': 5, 'like': 0, 'front': 0, 'utility': 899}, {'id': 6, 'like': 0, 'front': 0, 'utility': 894}, {'id': 7, 'like': 0, 'front': 0, 'utility': 899}]",146,10291,1146,1847,1855,1846,905,899,894,899
15,0.4,0,1,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1902}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1896}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1897}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1897}, {'id': 4, 'like': 1, 'front': 0, 'utility': 143}, {'id': 5, 'like': 0, 'front': 0, 'utility': 851}, {'id': 6, 'like': 0, 'front': 0, 'utility': 851}, {'id': 7, 'like': 0, 'front': 0, 'utility': 851}]",143,10288,1902,1896,1897,1897,143,851,851,851
16,0.5,0,1,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1878}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1873}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1873}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1877}, {'id': 4, 'like': 1, 'front': 0, 'utility': 129}, {'id': 5, 'like': 0, 'front': 0, 'utility': 873}, {'id': 6, 'like': 0, 'front': 0, 'utility': 877}, {'id': 7, 'like': 0, 'front': 0, 'utility': 879}]",129,10259,1878,1873,1873,1877,129,873,877,879
27,0.5,1,1,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1125}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1878}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1875}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1875}, {'id': 4, 'like': 0, 'front': 0, 'utility': 873}, {'id': 5, 'like': 0, 'front': 0, 'utility': 873}, {'id': 6, 'like': 0, 'front': 0, 'utility': 877}, {'id': 7, 'like': 0, 'front': 0, 'utility': 873}]",125,10249,1125,1878,1875,1875,873,873,877,873
155,0.1,4,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1027}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1025}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1025}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1026}, {'id': 4, 'like': 0, 'front': 0, 'utility': 780}, {'id': 5, 'like': 0, 'front': 0, 'utility': 769}, {'id': 6, 'like': 0, 'front': 0, 'utility': 782}, {'id': 7, 'like': 0, 'front': 0, 'utility': 774}]",103,7208,1027,1025,1025,1026,780,769,782,774
119,0.899999999999999,0,4,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1775}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1776}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1777}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1775}, {'id': 4, 'like': 1, 'front': 0, 'utility': 27}, {'id': 5, 'like': 1, 'front': 0, 'utility': 25}, {'id': 6, 'like': 1, 'front': 0, 'utility': 24}, {'id': 7, 'like': 1, 'front': 0, 'utility': 27}]",102,7206,1775,1776,1777,1775,27,25,24,27
57,0.2,2,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1051}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1051}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1948}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1952}, {'id': 4, 'like': 0, 'front': 0, 'utility': 802}, {'id': 5, 'like': 0, 'front': 0, 'utility': 803}, {'id': 6, 'like': 0, 'front': 0, 'utility': 797}, {'id': 7, 'like': 0, 'front': 0, 'utility': 799}]",102,9203,1051,1051,1948,1952,802,803,797,799
26,0.4,1,1,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1100}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1897}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1899}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1900}, {'id': 4, 'like': 0, 'front': 0, 'utility': 850}, {'id': 5, 'like': 0, 'front': 0, 'utility': 849}, {'id': 6, 'like': 0, 'front': 0, 'utility': 853}, {'id': 7, 'like': 0, 'front': 0, 'utility': 854}]",100,10202,1100,1897,1899,1900,850,849,853,854
17,0.6000000000000001,0,1,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1852}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1852}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1848}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1849}, {'id': 4, 'like': 1, 'front': 0, 'utility': 99}, {'id': 5, 'like': 0, 'front': 0, 'utility': 899}, {'id': 6, 'like': 0, 'front': 0, 'utility': 900}, {'id': 7, 'like': 0, 'front': 0, 'utility': 899}]",99,10198,1852,1852,1848,1849,99,899,900,899
41,0.799999999999999,0,2,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1794}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1802}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1799}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1800}, {'id': 4, 'like': 1, 'front': 0, 'utility': 50}, {'id': 5, 'like': 1, 'front': 0, 'utility': 45}, {'id': 6, 'like': 0, 'front': 0, 'utility': 946}, {'id': 7, 'like': 0, 'front': 0, 'utility': 954}]",95,9190,1794,1802,1799,1800,50,45,946,954
100,0.1,3,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1026}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1026}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1027}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1974}, {'id': 4, 'like': 0, 'front': 0, 'utility': 781}, {'id': 5, 'like': 0, 'front': 0, 'utility': 772}, {'id': 6, 'like': 0, 'front': 0, 'utility': 774}, {'id': 7, 'like': 0, 'front': 0, 'utility': 778}]",79,8158,1026,1026,1027,1974,781,772,774,778
25,0.30000000000000004,1,1,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1078}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1925}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1926}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1929}, {'id': 4, 'like': 0, 'front': 0, 'utility': 825}, {'id': 5, 'like': 0, 'front': 0, 'utility': 829}, {'id': 6, 'like': 0, 'front': 0, 'utility': 822}, {'id': 7, 'like': 0, 'front': 0, 'utility': 822}]",78,10156,1078,1925,1926,1929,825,829,822,822
18,0.7000000000000001,0,1,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1828}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1822}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1828}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1822}, {'id': 4, 'like': 1, 'front': 0, 'utility': 73}, {'id': 5, 'like': 0, 'front': 0, 'utility': 922}, {'id': 6, 'like': 0, 'front': 0, 'utility': 925}, {'id': 7, 'like': 0, 'front': 0, 'utility': 925}]",73,10145,1828,1822,1828,1822,73,922,925,925
75,0.899999999999999,0,3,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1773}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1778}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1774}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1768}, {'id': 4, 'like': 1, 'front': 0, 'utility': 23}, {'id': 5, 'like': 1, 'front': 0, 'utility': 26}, {'id': 6, 'like': 1, 'front': 0, 'utility': 25}, {'id': 7, 'like': 0, 'front': 0, 'utility': 979}]",73,8146,1773,1778,1774,1768,23,26,25,979
19,0.799999999999999,0,1,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1797}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1795}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1800}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1802}, {'id': 4, 'like': 1, 'front': 0, 'utility': 51}, {'id': 5, 'like': 0, 'front': 0, 'utility': 951}, {'id': 6, 'like': 0, 'front': 0, 'utility': 954}, {'id': 7, 'like': 0, 'front': 0, 'utility': 952}]",51,10102,1797,1795,1800,1802,51,951,954,952
42,0.899999999999999,0,2,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1768}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1776}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1781}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1774}, {'id': 4, 'like': 1, 'front': 0, 'utility': 23}, {'id': 5, 'like': 1, 'front': 0, 'utility': 25}, {'id': 6, 'like': 0, 'front': 0, 'utility': 974}, {'id': 7, 'like': 0, 'front': 0, 'utility': 976}]",48,9097,1768,1776,1781,1774,23,25,974,976
24,0.2,1,1,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1048}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1948}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1952}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1950}, {'id': 4, 'like': 0, 'front': 0, 'utility': 802}, {'id': 5, 'like': 0, 'front': 0, 'utility': 797}, {'id': 6, 'like': 0, 'front': 0, 'utility': 797}, {'id': 7, 'like': 0, 'front': 0, 'utility': 801}]",48,10095,1048,1948,1952,1950,802,797,797,801
56,0.1,2,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1024}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1024}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1975}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1974}, {'id': 4, 'like': 0, 'front': 0, 'utility': 771}, {'id': 5, 'like': 0, 'front': 0, 'utility': 780}, {'id': 6, 'like': 0, 'front': 0, 'utility': 779}, {'id': 7, 'like': 0, 'front': 0, 'utility': 770}]",48,9097,1024,1024,1975,1974,771,780,779,770
20,0.899999999999999,0,1,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1776}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1774}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1776}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1780}, {'id': 4, 'like': 1, 'front': 0, 'utility': 28}, {'id': 5, 'like': 0, 'front': 0, 'utility': 975}, {'id': 6, 'like': 0, 'front': 0, 'utility': 974}, {'id': 7, 'like': 0, 'front': 0, 'utility': 975}]",28,10058,1776,1774,1776,1780,28,975,974,975
23,0.1,1,1,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1023}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1976}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1975}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1975}, {'id': 4, 'like': 0, 'front': 0, 'utility': 769}, {'id': 5, 'like': 0, 'front': 0, 'utility': 774}, {'id': 6, 'like': 0, 'front': 0, 'utility': 777}, {'id': 7, 'like': 0, 'front': 0, 'utility': 778}]",23,10047,1023,1976,1975,1975,769,774,777,778
0,0.0,0,0,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 1, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 2, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 3, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 4, 'like': 0, 'front': 0, 'utility': 747}, {'id': 5, 'like': 0, 'front': 0, 'utility': 753}, {'id': 6, 'like': 0, 'front': 0, 'utility': 750}, {'id': 7, 'like': 0, 'front': 0, 'utility': 750}]",0,11000,2000,2000,2000,2000,747,753,750,750
1,0.1,0,0,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1976}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1973}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1974}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1976}, {'id': 4, 'like': 0, 'front': 0, 'utility': 773}, {'id': 5, 'like': 0, 'front': 0, 'utility': 778}, {'id': 6, 'like': 0, 'front': 0, 'utility': 777}, {'id': 7, 'like': 0, 'front': 0, 'utility': 773}]",0,11000,1976,1973,1974,1976,773,778,777,773
2,0.2,0,0,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1948}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1952}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1952}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1949}, {'id': 4, 'like': 0, 'front': 0, 'utility': 804}, {'id': 5, 'like': 0, 'front': 0, 'utility': 802}, {'id': 6, 'like': 0, 'front': 0, 'utility': 799}, {'id': 7, 'like': 0, 'front': 0, 'utility': 795}]",0,11001,1948,1952,1952,1949,804,802,799,795
3,0.30000000000000004,0,0,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1925}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1921}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1927}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1924}, {'id': 4, 'like': 0, 'front': 0, 'utility': 831}, {'id': 5, 'like': 0, 'front': 0, 'utility': 824}, {'id': 6, 'like': 0, 'front': 0, 'utility': 821}, {'id': 7, 'like': 0, 'front': 0, 'utility': 827}]",0,11000,1925,1921,1927,1924,831,824,821,827
4,0.4,0,0,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1900}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1898}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1900}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1902}, {'id': 4, 'like': 0, 'front': 0, 'utility': 853}, {'id': 5, 'like': 0, 'front': 0, 'utility': 853}, {'id': 6, 'like': 0, 'front': 0, 'utility': 848}, {'id': 7, 'like': 0, 'front': 0, 'utility': 847}]",0,11001,1900,1898,1900,1902,853,853,848,847
5,0.5,0,0,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1879}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1878}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1873}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1868}, {'id': 4, 'like': 0, 'front': 0, 'utility': 874}, {'id': 5, 'like': 0, 'front': 0, 'utility': 874}, {'id': 6, 'like': 0, 'front': 0, 'utility': 877}, {'id': 7, 'like': 0, 'front': 0, 'utility': 877}]",0,11000,1879,1878,1873,1868,874,874,877,877
6,0.6000000000000001,0,0,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1849}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1858}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1843}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1848}, {'id': 4, 'like': 0, 'front': 0, 'utility': 904}, {'id': 5, 'like': 0, 'front': 0, 'utility': 900}, {'id': 6, 'like': 0, 'front': 0, 'utility': 895}, {'id': 7, 'like': 0, 'front': 0, 'utility': 903}]",0,11000,1849,1858,1843,1848,904,900,895,903
7,0.7000000000000001,0,0,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1828}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1825}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1821}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1816}, {'id': 4, 'like': 0, 'front': 0, 'utility': 929}, {'id': 5, 'like': 0, 'front': 0, 'utility': 929}, {'id': 6, 'like': 0, 'front': 0, 'utility': 929}, {'id': 7, 'like': 0, 'front': 0, 'utility': 923}]",0,11000,1828,1825,1821,1816,929,929,929,923
8,0.799999999999999,0,0,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1802}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1796}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1800}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1806}, {'id': 4, 'like': 0, 'front': 0, 'utility': 945}, {'id': 5, 'like': 0, 'front': 0, 'utility': 947}, {'id': 6, 'like': 0, 'front': 0, 'utility': 952}, {'id': 7, 'like': 0, 'front': 0, 'utility': 952}]",0,11000,1802,1796,1800,1806,945,947,952,952
9,0.899999999999999,0,0,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1768}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1779}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1773}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1774}, {'id': 4, 'like': 0, 'front': 0, 'utility': 977}, {'id': 5, 'like': 0, 'front': 0, 'utility': 979}, {'id': 6, 'like': 0, 'front': 0, 'utility': 974}, {'id': 7, 'like': 0, 'front': 0, 'utility': 977}]",0,11001,1768,1779,1773,1774,977,979,974,977
120,0.9999999999999991,0,4,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1751}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1750}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1746}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1754}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 1, 'front': 0, 'utility': 0}, {'id': 6, 'like': 1, 'front': 0, 'utility': 0}, {'id': 7, 'like': 1, 'front': 0, 'utility': 0}]",0,7001,1751,1750,1746,1754,0,0,0,0
43,0.9999999999999991,0,2,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1751}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1749}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1752}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1748}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 1, 'front': 0, 'utility': 0}, {'id': 6, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",0,9000,1751,1749,1752,1748,0,0,1000,1000
76,0.9999999999999991,0,3,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1750}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1747}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1747}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1757}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 1, 'front': 0, 'utility': 0}, {'id': 6, 'like': 1, 'front': 0, 'utility': 0}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",0,8001,1750,1747,1747,1757,0,0,0,1000
21,0.9999999999999991,0,1,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1750}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1746}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1745}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1759}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 6, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",0,10000,1750,1746,1745,1759,0,1000,1000,1000
10,0.9999999999999991,0,0,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1750}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1741}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1754}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1754}, {'id': 4, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 5, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 6, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",0,10999,1750,1741,1754,1754,1000,1000,1000,1000
22,0.0,1,1,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 1, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 2, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 3, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 4, 'like': 0, 'front': 0, 'utility': 751}, {'id': 5, 'like': 0, 'front': 0, 'utility': 750}, {'id': 6, 'like': 0, 'front': 0, 'utility': 746}, {'id': 7, 'like': 0, 'front': 0, 'utility': 752}]",0,9999,1000,2000,2000,2000,751,750,746,752
55,0.0,2,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 2, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 3, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 4, 'like': 0, 'front': 0, 'utility': 757}, {'id': 5, 'like': 0, 'front': 0, 'utility': 747}, {'id': 6, 'like': 0, 'front': 0, 'utility': 747}, {'id': 7, 'like': 0, 'front': 0, 'utility': 749}]",0,9000,1000,1000,2000,2000,757,747,747,749
99,0.0,3,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 3, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 4, 'like': 0, 'front': 0, 'utility': 740}, {'id': 5, 'like': 0, 'front': 0, 'utility': 762}, {'id': 6, 'like': 0, 'front': 0, 'utility': 754}, {'id': 7, 'like': 0, 'front': 0, 'utility': 744}]",0,8000,1000,1000,1000,2000,740,762,754,744
154,0.0,4,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 4, 'like': 0, 'front': 0, 'utility': 749}, {'id': 5, 'like': 0, 'front': 0, 'utility': 754}, {'id': 6, 'like': 0, 'front': 0, 'utility': 750}, {'id': 7, 'like': 0, 'front': 0, 'utility': 746}]",0,6999,1000,1000,1000,1000,749,754,750,746
