,chooseFrontProbability,likeFrontNumber,likeNumber,students,teacherUtility,totalUtility,utility-0,utility-1,utility-2,utility-3,utility-4,utility-5,utility-6,utility-7
119,0.9,0,4,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 769}, {'id': 1, 'like': 0, 'front': 1, 'utility': 777}, {'id': 2, 'like': 0, 'front': 1, 'utility': 778}, {'id': 3, 'like': 0, 'front': 1, 'utility': 772}, {'id': 4, 'like': 1, 'front': 0, 'utility': 25}, {'id': 5, 'like': 1, 'front': 0, 'utility': 24}, {'id': 6, 'like': 1, 'front': 0, 'utility': 24}, {'id': 7, 'like': 1, 'front': 0, 'utility': 24}]",96,3193,769,777,778,772,25,24,24,24
100,0.1,3,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 25}, {'id': 1, 'like': 1, 'front': 1, 'utility': 26}, {'id': 2, 'like': 1, 'front': 1, 'utility': 23}, {'id': 3, 'like': 0, 'front': 1, 'utility': 978}, {'id': 4, 'like': 0, 'front': 0, 'utility': 766}, {'id': 5, 'like': 0, 'front': 0, 'utility': 776}, {'id': 6, 'like': 0, 'front': 0, 'utility': 784}, {'id': 7, 'like': 0, 'front': 0, 'utility': 771}]",75,4149,25,26,23,978,766,776,784,771
18,0.7,0,1,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 823}, {'id': 1, 'like': 0, 'front': 1, 'utility': 831}, {'id': 2, 'like': 0, 'front': 1, 'utility': 827}, {'id': 3, 'like': 0, 'front': 1, 'utility': 823}, {'id': 4, 'like': 1, 'front': 0, 'utility': 72}, {'id': 5, 'like': 0, 'front': 0, 'utility': 923}, {'id': 6, 'like': 0, 'front': 0, 'utility': 923}, {'id': 7, 'like': 0, 'front': 0, 'utility': 922}]",72,6144,823,831,827,823,72,923,923,922
75,0.9,0,3,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 773}, {'id': 1, 'like': 0, 'front': 1, 'utility': 774}, {'id': 2, 'like': 0, 'front': 1, 'utility': 778}, {'id': 3, 'like': 0, 'front': 1, 'utility': 774}, {'id': 4, 'like': 1, 'front': 0, 'utility': 23}, {'id': 5, 'like': 1, 'front': 0, 'utility': 27}, {'id': 6, 'like': 1, 'front': 0, 'utility': 23}, {'id': 7, 'like': 0, 'front': 0, 'utility': 973}]",72,4145,773,774,778,774,23,27,23,973
25,0.3,1,1,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 69}, {'id': 1, 'like': 0, 'front': 1, 'utility': 926}, {'id': 2, 'like': 0, 'front': 1, 'utility': 923}, {'id': 3, 'like': 0, 'front': 1, 'utility': 923}, {'id': 4, 'like': 0, 'front': 0, 'utility': 823}, {'id': 5, 'like': 0, 'front': 0, 'utility': 821}, {'id': 6, 'like': 0, 'front': 0, 'utility': 830}, {'id': 7, 'like': 0, 'front': 0, 'utility': 823}]",69,6138,69,926,923,923,823,821,830,823
19,0.8,0,1,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 807}, {'id': 1, 'like': 0, 'front': 1, 'utility': 793}, {'id': 2, 'like': 0, 'front': 1, 'utility': 796}, {'id': 3, 'like': 0, 'front': 1, 'utility': 802}, {'id': 4, 'like': 1, 'front': 0, 'utility': 49}, {'id': 5, 'like': 0, 'front': 0, 'utility': 949}, {'id': 6, 'like': 0, 'front': 0, 'utility': 949}, {'id': 7, 'like': 0, 'front': 0, 'utility': 953}]",49,6098,807,793,796,802,49,949,949,953
24,0.2,1,1,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 49}, {'id': 1, 'like': 0, 'front': 1, 'utility': 951}, {'id': 2, 'like': 0, 'front': 1, 'utility': 951}, {'id': 3, 'like': 0, 'front': 1, 'utility': 952}, {'id': 4, 'like': 0, 'front': 0, 'utility': 801}, {'id': 5, 'like': 0, 'front': 0, 'utility': 795}, {'id': 6, 'like': 0, 'front': 0, 'utility': 801}, {'id': 7, 'like': 0, 'front': 0, 'utility': 799}]",49,6099,49,951,951,952,801,795,801,799
56,0.1,2,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 26}, {'id': 1, 'like': 1, 'front': 1, 'utility': 24}, {'id': 2, 'like': 0, 'front': 1, 'utility': 975}, {'id': 3, 'like': 0, 'front': 1, 'utility': 975}, {'id': 4, 'like': 0, 'front': 0, 'utility': 766}, {'id': 5, 'like': 0, 'front': 0, 'utility': 779}, {'id': 6, 'like': 0, 'front': 0, 'utility': 777}, {'id': 7, 'like': 0, 'front': 0, 'utility': 778}]",49,5100,26,24,975,975,766,779,777,778
42,0.9,0,2,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 774}, {'id': 1, 'like': 0, 'front': 1, 'utility': 773}, {'id': 2, 'like': 0, 'front': 1, 'utility': 779}, {'id': 3, 'like': 0, 'front': 1, 'utility': 771}, {'id': 4, 'like': 1, 'front': 0, 'utility': 24}, {'id': 5, 'like': 1, 'front': 0, 'utility': 24}, {'id': 6, 'like': 0, 'front': 0, 'utility': 974}, {'id': 7, 'like': 0, 'front': 0, 'utility': 977}]",48,5096,774,773,779,771,24,24,974,977
20,0.9,0,1,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 782}, {'id': 1, 'like': 0, 'front': 1, 'utility': 771}, {'id': 2, 'like': 0, 'front': 1, 'utility': 776}, {'id': 3, 'like': 0, 'front': 1, 'utility': 775}, {'id': 4, 'like': 1, 'front': 0, 'utility': 25}, {'id': 5, 'like': 0, 'front': 0, 'utility': 975}, {'id': 6, 'like': 0, 'front': 0, 'utility': 973}, {'id': 7, 'like': 0, 'front': 0, 'utility': 973}]",25,6050,782,771,776,775,25,975,973,973
23,0.1,1,1,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 24}, {'id': 1, 'like': 0, 'front': 1, 'utility': 974}, {'id': 2, 'like': 0, 'front': 1, 'utility': 974}, {'id': 3, 'like': 0, 'front': 1, 'utility': 977}, {'id': 4, 'like': 0, 'front': 0, 'utility': 776}, {'id': 5, 'like': 0, 'front': 0, 'utility': 781}, {'id': 6, 'like': 0, 'front': 0, 'utility': 774}, {'id': 7, 'like': 0, 'front': 0, 'utility': 769}]",24,6049,24,974,974,977,776,781,774,769
0,0,0,0,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 4, 'like': 0, 'front': 0, 'utility': 751}, {'id': 5, 'like': 0, 'front': 0, 'utility': 751}, {'id': 6, 'like': 0, 'front': 0, 'utility': 745}, {'id': 7, 'like': 0, 'front': 0, 'utility': 754}]",0,7001,1000,1000,1000,1000,751,751,745,754
1,0.1,0,0,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 976}, {'id': 1, 'like': 0, 'front': 1, 'utility': 976}, {'id': 2, 'like': 0, 'front': 1, 'utility': 974}, {'id': 3, 'like': 0, 'front': 1, 'utility': 977}, {'id': 4, 'like': 0, 'front': 0, 'utility': 770}, {'id': 5, 'like': 0, 'front': 0, 'utility': 771}, {'id': 6, 'like': 0, 'front': 0, 'utility': 781}, {'id': 7, 'like': 0, 'front': 0, 'utility': 775}]",0,7000,976,976,974,977,770,771,781,775
2,0.2,0,0,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 948}, {'id': 1, 'like': 0, 'front': 1, 'utility': 953}, {'id': 2, 'like': 0, 'front': 1, 'utility': 945}, {'id': 3, 'like': 0, 'front': 1, 'utility': 949}, {'id': 4, 'like': 0, 'front': 0, 'utility': 799}, {'id': 5, 'like': 0, 'front': 0, 'utility': 808}, {'id': 6, 'like': 0, 'front': 0, 'utility': 808}, {'id': 7, 'like': 0, 'front': 0, 'utility': 790}]",0,7000,948,953,945,949,799,808,808,790
3,0.3,0,0,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 928}, {'id': 1, 'like': 0, 'front': 1, 'utility': 924}, {'id': 2, 'like': 0, 'front': 1, 'utility': 930}, {'id': 3, 'like': 0, 'front': 1, 'utility': 927}, {'id': 4, 'like': 0, 'front': 0, 'utility': 827}, {'id': 5, 'like': 0, 'front': 0, 'utility': 825}, {'id': 6, 'like': 0, 'front': 0, 'utility': 823}, {'id': 7, 'like': 0, 'front': 0, 'utility': 816}]",0,7000,928,924,930,927,827,825,823,816
4,0.4,0,0,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 898}, {'id': 1, 'like': 0, 'front': 1, 'utility': 903}, {'id': 2, 'like': 0, 'front': 1, 'utility': 898}, {'id': 3, 'like': 0, 'front': 1, 'utility': 896}, {'id': 4, 'like': 0, 'front': 0, 'utility': 846}, {'id': 5, 'like': 0, 'front': 0, 'utility': 849}, {'id': 6, 'like': 0, 'front': 0, 'utility': 851}, {'id': 7, 'like': 0, 'front': 0, 'utility': 859}]",0,7000,898,903,898,896,846,849,851,859
5,0.5,0,0,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 879}, {'id': 1, 'like': 0, 'front': 1, 'utility': 875}, {'id': 2, 'like': 0, 'front': 1, 'utility': 881}, {'id': 3, 'like': 0, 'front': 1, 'utility': 871}, {'id': 4, 'like': 0, 'front': 0, 'utility': 871}, {'id': 5, 'like': 0, 'front': 0, 'utility': 871}, {'id': 6, 'like': 0, 'front': 0, 'utility': 877}, {'id': 7, 'like': 0, 'front': 0, 'utility': 876}]",0,7001,879,875,881,871,871,871,877,876
6,0.6,0,0,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 852}, {'id': 1, 'like': 0, 'front': 1, 'utility': 850}, {'id': 2, 'like': 0, 'front': 1, 'utility': 850}, {'id': 3, 'like': 0, 'front': 1, 'utility': 846}, {'id': 4, 'like': 0, 'front': 0, 'utility': 900}, {'id': 5, 'like': 0, 'front': 0, 'utility': 899}, {'id': 6, 'like': 0, 'front': 0, 'utility': 904}, {'id': 7, 'like': 0, 'front': 0, 'utility': 900}]",0,7001,852,850,850,846,900,899,904,900
7,0.7,0,0,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 829}, {'id': 1, 'like': 0, 'front': 1, 'utility': 825}, {'id': 2, 'like': 0, 'front': 1, 'utility': 823}, {'id': 3, 'like': 0, 'front': 1, 'utility': 821}, {'id': 4, 'like': 0, 'front': 0, 'utility': 925}, {'id': 5, 'like': 0, 'front': 0, 'utility': 924}, {'id': 6, 'like': 0, 'front': 0, 'utility': 925}, {'id': 7, 'like': 0, 'front': 0, 'utility': 928}]",0,7000,829,825,823,821,925,924,925,928
8,0.8,0,0,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 795}, {'id': 1, 'like': 0, 'front': 1, 'utility': 800}, {'id': 2, 'like': 0, 'front': 1, 'utility': 799}, {'id': 3, 'like': 0, 'front': 1, 'utility': 806}, {'id': 4, 'like': 0, 'front': 0, 'utility': 950}, {'id': 5, 'like': 0, 'front': 0, 'utility': 951}, {'id': 6, 'like': 0, 'front': 0, 'utility': 949}, {'id': 7, 'like': 0, 'front': 0, 'utility': 950}]",0,7000,795,800,799,806,950,951,949,950
9,0.9,0,0,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 777}, {'id': 1, 'like': 0, 'front': 1, 'utility': 770}, {'id': 2, 'like': 0, 'front': 1, 'utility': 771}, {'id': 3, 'like': 0, 'front': 1, 'utility': 780}, {'id': 4, 'like': 0, 'front': 0, 'utility': 978}, {'id': 5, 'like': 0, 'front': 0, 'utility': 975}, {'id': 6, 'like': 0, 'front': 0, 'utility': 974}, {'id': 7, 'like': 0, 'front': 0, 'utility': 975}]",0,7000,777,770,771,780,978,975,974,975
10,1,0,0,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 755}, {'id': 1, 'like': 0, 'front': 1, 'utility': 749}, {'id': 2, 'like': 0, 'front': 1, 'utility': 745}, {'id': 3, 'like': 0, 'front': 1, 'utility': 751}, {'id': 4, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 5, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 6, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",0,7000,755,749,745,751,1000,1000,1000,1000
21,1,0,1,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 753}, {'id': 1, 'like': 0, 'front': 1, 'utility': 740}, {'id': 2, 'like': 0, 'front': 1, 'utility': 752}, {'id': 3, 'like': 0, 'front': 1, 'utility': 755}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 6, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",0,6000,753,740,752,755,0,1000,1000,1000
76,1,0,3,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 751}, {'id': 1, 'like': 0, 'front': 1, 'utility': 745}, {'id': 2, 'like': 0, 'front': 1, 'utility': 752}, {'id': 3, 'like': 0, 'front': 1, 'utility': 752}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 1, 'front': 0, 'utility': 0}, {'id': 6, 'like': 1, 'front': 0, 'utility': 0}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",0,4000,751,745,752,752,0,0,0,1000
120,1,0,4,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 750}, {'id': 1, 'like': 0, 'front': 1, 'utility': 740}, {'id': 2, 'like': 0, 'front': 1, 'utility': 751}, {'id': 3, 'like': 0, 'front': 1, 'utility': 760}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 1, 'front': 0, 'utility': 0}, {'id': 6, 'like': 1, 'front': 0, 'utility': 0}, {'id': 7, 'like': 1, 'front': 0, 'utility': 0}]",0,3001,750,740,751,760,0,0,0,0
43,1,0,2,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 747}, {'id': 1, 'like': 0, 'front': 1, 'utility': 746}, {'id': 2, 'like': 0, 'front': 1, 'utility': 753}, {'id': 3, 'like': 0, 'front': 1, 'utility': 755}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 1, 'front': 0, 'utility': 0}, {'id': 6, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",0,5001,747,746,753,755,0,0,1000,1000
22,0,1,1,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 0}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 4, 'like': 0, 'front': 0, 'utility': 749}, {'id': 5, 'like': 0, 'front': 0, 'utility': 749}, {'id': 6, 'like': 0, 'front': 0, 'utility': 756}, {'id': 7, 'like': 0, 'front': 0, 'utility': 747}]",0,6001,0,1000,1000,1000,749,749,756,747
55,0,2,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 0}, {'id': 1, 'like': 1, 'front': 1, 'utility': 0}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 4, 'like': 0, 'front': 0, 'utility': 746}, {'id': 5, 'like': 0, 'front': 0, 'utility': 755}, {'id': 6, 'like': 0, 'front': 0, 'utility': 751}, {'id': 7, 'like': 0, 'front': 0, 'utility': 749}]",0,5001,0,0,1000,1000,746,755,751,749
99,0,3,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 0}, {'id': 1, 'like': 1, 'front': 1, 'utility': 0}, {'id': 2, 'like': 1, 'front': 1, 'utility': 0}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 4, 'like': 0, 'front': 0, 'utility': 752}, {'id': 5, 'like': 0, 'front': 0, 'utility': 748}, {'id': 6, 'like': 0, 'front': 0, 'utility': 751}, {'id': 7, 'like': 0, 'front': 0, 'utility': 749}]",0,4000,0,0,0,1000,752,748,751,749
154,0,4,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 0}, {'id': 1, 'like': 1, 'front': 1, 'utility': 0}, {'id': 2, 'like': 1, 'front': 1, 'utility': 0}, {'id': 3, 'like': 1, 'front': 1, 'utility': 0}, {'id': 4, 'like': 0, 'front': 0, 'utility': 738}, {'id': 5, 'like': 0, 'front': 0, 'utility': 755}, {'id': 6, 'like': 0, 'front': 0, 'utility': 755}, {'id': 7, 'like': 0, 'front': 0, 'utility': 753}]",0,3001,0,0,0,0,738,755,755,753
